Country of residence,Origin,YearMonth,Values
Netherlands,Nigeria,2013.1666666666667,10
Netherlands,Nigeria,2013.25,6
Netherlands,Nigeria,2013.3333333333333,8
Netherlands,Nigeria,2013.4166666666667,4
Netherlands,Nigeria,2013.5,18
Netherlands,Nigeria,2013.5833333333333,13
Netherlands,Nigeria,2013.6666666666667,14
Netherlands,Nigeria,2013.75,18
Netherlands,Nigeria,2013.8333333333333,10
Netherlands,Nigeria,2013.9166666666667,6
New Zealand,Nigeria,2013.0,1
New Zealand,Nigeria,2013.4166666666667,1
Norway,Nigeria,2013.0,37
Norway,Nigeria,2013.0833333333333,43
Norway,Nigeria,2013.1666666666667,87
Norway,Nigeria,2013.25,52
Norway,Nigeria,2013.3333333333333,35
Norway,Nigeria,2013.4166666666667,55
Norway,Nigeria,2013.5,32
Norway,Nigeria,2013.5833333333333,48
Norway,Nigeria,2013.6666666666667,21
Norway,Nigeria,2013.75,35
Norway,Nigeria,2013.8333333333333,18
Norway,Nigeria,2013.9166666666667,17
Poland,Nigeria,2013.0833333333333,3
Poland,Nigeria,2013.25,1
Poland,Nigeria,2013.3333333333333,1
Poland,Nigeria,2013.6666666666667,1
Portugal,Nigeria,2013.0,3
Portugal,Nigeria,2013.0833333333333,1
Portugal,Nigeria,2013.25,3
Portugal,Nigeria,2013.3333333333333,4
Portugal,Nigeria,2013.4166666666667,4
Portugal,Nigeria,2013.5,3
Portugal,Nigeria,2013.5833333333333,4
Portugal,Nigeria,2013.6666666666667,7
Portugal,Nigeria,2013.75,5
Portugal,Nigeria,2013.8333333333333,3
Rep. of Korea,Nigeria,2013.0,8
Rep. of Korea,Nigeria,2013.0833333333333,3
Rep. of Korea,Nigeria,2013.1666666666667,8
Rep. of Korea,Nigeria,2013.25,8
Rep. of Korea,Nigeria,2013.3333333333333,17
Rep. of Korea,Nigeria,2013.4166666666667,9
Rep. of Korea,Nigeria,2013.5,9
Rep. of Korea,Nigeria,2013.5833333333333,12
Rep. of Korea,Nigeria,2013.6666666666667,18
Rep. of Korea,Nigeria,2013.75,72
Rep. of Korea,Nigeria,2013.8333333333333,31
Rep. of Korea,Nigeria,2013.9166666666667,11
Romania,Nigeria,2013.0,4
Romania,Nigeria,2013.5833333333333,2
Serbia and Kosovo: S/RES/1244 (1999),Nigeria,2013.1666666666667,2
Serbia and Kosovo: S/RES/1244 (1999),Nigeria,2013.25,1
Serbia and Kosovo: S/RES/1244 (1999),Nigeria,2013.3333333333333,7
Serbia and Kosovo: S/RES/1244 (1999),Nigeria,2013.4166666666667,8
Serbia and Kosovo: S/RES/1244 (1999),Nigeria,2013.5,14
Serbia and Kosovo: S/RES/1244 (1999),Nigeria,2013.5833333333333,2
Serbia and Kosovo: S/RES/1244 (1999),Nigeria,2013.6666666666667,23
Serbia and Kosovo: S/RES/1244 (1999),Nigeria,2013.75,32
Serbia and Kosovo: S/RES/1244 (1999),Nigeria,2013.8333333333333,49
Serbia and Kosovo: S/RES/1244 (1999),Nigeria,2013.9166666666667,19
Slovakia,Nigeria,2013.25,3
Slovenia,Nigeria,2013.0,2
Slovenia,Nigeria,2013.3333333333333,1
Slovenia,Nigeria,2013.4166666666667,1
Slovenia,Nigeria,2013.9166666666667,1
Spain,Nigeria,2013.0,9
Spain,Nigeria,2013.0833333333333,19
Spain,Nigeria,2013.1666666666667,11
Spain,Nigeria,2013.25,26
Spain,Nigeria,2013.3333333333333,12
Spain,Nigeria,2013.4166666666667,16
Spain,Nigeria,2013.5,22
Spain,Nigeria,2013.6666666666667,14
Spain,Nigeria,2013.75,25
Spain,Nigeria,2013.8333333333333,10
Spain,Nigeria,2013.9166666666667,9
Sweden,Nigeria,2013.0,55
Sweden,Nigeria,2013.0833333333333,54
Sweden,Nigeria,2013.1666666666667,62
Sweden,Nigeria,2013.25,68
Sweden,Nigeria,2013.3333333333333,58
Sweden,Nigeria,2013.4166666666667,42
Sweden,Nigeria,2013.5,34
Sweden,Nigeria,2013.5833333333333,48
Sweden,Nigeria,2013.6666666666667,47
Sweden,Nigeria,2013.75,55
Sweden,Nigeria,2013.8333333333333,48
Sweden,Nigeria,2013.9166666666667,30
Switzerland,Nigeria,2013.0,206
Switzerland,Nigeria,2013.0833333333333,197
Switzerland,Nigeria,2013.1666666666667,219
Switzerland,Nigeria,2013.25,251
Switzerland,Nigeria,2013.3333333333333,115
Switzerland,Nigeria,2013.4166666666667,124
Switzerland,Nigeria,2013.5,124
Switzerland,Nigeria,2013.5833333333333,79
Switzerland,Nigeria,2013.6666666666667,58
Switzerland,Nigeria,2013.75,65
Switzerland,Nigeria,2013.8333333333333,80
Switzerland,Nigeria,2013.9166666666667,56
The former Yugoslav Rep. of Macedonia,Nigeria,2013.25,1
The former Yugoslav Rep. of Macedonia,Nigeria,2013.4166666666667,6
The former Yugoslav Rep. of Macedonia,Nigeria,2013.5,4
The former Yugoslav Rep. of Macedonia,Nigeria,2013.5833333333333,19
The former Yugoslav Rep. of Macedonia,Nigeria,2013.6666666666667,5
The former Yugoslav Rep. of Macedonia,Nigeria,2013.75,4
The former Yugoslav Rep. of Macedonia,Nigeria,2013.9166666666667,1
Turkey,Nigeria,2013.0,18
Turkey,Nigeria,2013.0833333333333,21
Turkey,Nigeria,2013.1666666666667,9
Turkey,Nigeria,2013.25,5
Turkey,Nigeria,2013.3333333333333,7
Turkey,Nigeria,2013.4166666666667,2
Turkey,Nigeria,2013.5,3
Turkey,Nigeria,2013.5833333333333,4
Turkey,Nigeria,2013.6666666666667,1
Turkey,Nigeria,2013.75,7
Turkey,Nigeria,2013.8333333333333,2
Turkey,Nigeria,2013.9166666666667,5
United Kingdom of Great Britain and Northern Ireland,Nigeria,2013.0,126
United Kingdom of Great Britain and Northern Ireland,Nigeria,2013.0833333333333,136
United Kingdom of Great Britain and Northern Ireland,Nigeria,2013.1666666666667,123
United Kingdom of Great Britain and Northern Ireland,Nigeria,2013.25,142
United Kingdom of Great Britain and Northern Ireland,Nigeria,2013.3333333333333,116
United Kingdom of Great Britain and Northern Ireland,Nigeria,2013.4166666666667,124
United Kingdom of Great Britain and Northern Ireland,Nigeria,2013.5,166
United Kingdom of Great Britain and Northern Ireland,Nigeria,2013.5833333333333,129
United Kingdom of Great Britain and Northern Ireland,Nigeria,2013.6666666666667,108
United Kingdom of Great Britain and Northern Ireland,Nigeria,2013.75,122
United Kingdom of Great Britain and Northern Ireland,Nigeria,2013.8333333333333,80
United Kingdom of Great Britain and Northern Ireland,Nigeria,2013.9166666666667,78
USA (EOIR),Nigeria,2013.0,16
USA (EOIR),Nigeria,2013.0833333333333,7
USA (EOIR),Nigeria,2013.1666666666667,5
USA (EOIR),Nigeria,2013.25,12
USA (EOIR),Nigeria,2013.3333333333333,8
USA (EOIR),Nigeria,2013.4166666666667,12
USA (EOIR),Nigeria,2013.5,16
USA (EOIR),Nigeria,2013.5833333333333,14
USA (EOIR),Nigeria,2013.6666666666667,7
USA (EOIR),Nigeria,2013.75,10
USA (EOIR),Nigeria,2013.8333333333333,16
USA (EOIR),Nigeria,2013.9166666666667,13
USA (INS/DHS),Nigeria,2013.0,15
USA (INS/DHS),Nigeria,2013.0833333333333,12
USA (INS/DHS),Nigeria,2013.1666666666667,6
USA (INS/DHS),Nigeria,2013.25,13
USA (INS/DHS),Nigeria,2013.3333333333333,14
USA (INS/DHS),Nigeria,2013.4166666666667,6
USA (INS/DHS),Nigeria,2013.5,12
USA (INS/DHS),Nigeria,2013.5833333333333,18
USA (INS/DHS),Nigeria,2013.6666666666667,10
USA (INS/DHS),Nigeria,2013.75,14
USA (INS/DHS),Nigeria,2013.8333333333333,21
USA (INS/DHS),Nigeria,2013.9166666666667,12
Australia,Nigeria,2014.0,5
Australia,Nigeria,2014.0833333333333,2
Australia,Nigeria,2014.1666666666667,3
Australia,Nigeria,2014.25,5
Australia,Nigeria,2014.3333333333333,8
Australia,Nigeria,2014.4166666666667,20
Australia,Nigeria,2014.5,12
Australia,Nigeria,2014.5833333333333,3
Australia,Nigeria,2014.6666666666667,5
Australia,Nigeria,2014.8333333333333,6
Australia,Nigeria,2014.9166666666667,8
Austria,Nigeria,2014.0,36
Austria,Nigeria,2014.0833333333333,29
Austria,Nigeria,2014.1666666666667,27
Austria,Nigeria,2014.25,29
Austria,Nigeria,2014.3333333333333,43
Austria,Nigeria,2014.4166666666667,50
Austria,Nigeria,2014.5,47
Austria,Nigeria,2014.5833333333333,41
Austria,Nigeria,2014.6666666666667,74
Austria,Nigeria,2014.75,60
Austria,Nigeria,2014.8333333333333,59
Austria,Nigeria,2014.9166666666667,49
Belgium,Nigeria,2014.0,16
Belgium,Nigeria,2014.0833333333333,2
Belgium,Nigeria,2014.1666666666667,11
Belgium,Nigeria,2014.25,10
Belgium,Nigeria,2014.3333333333333,14
Belgium,Nigeria,2014.4166666666667,9
Belgium,Nigeria,2014.5,5
Belgium,Nigeria,2014.5833333333333,1
Belgium,Nigeria,2014.6666666666667,15
Belgium,Nigeria,2014.75,9
Belgium,Nigeria,2014.8333333333333,11
Belgium,Nigeria,2014.9166666666667,9
Bulgaria,Nigeria,2014.0,2
Bulgaria,Nigeria,2014.0833333333333,2
Bulgaria,Nigeria,2014.25,2
Bulgaria,Nigeria,2014.4166666666667,1
Bulgaria,Nigeria,2014.5833333333333,1
Bulgaria,Nigeria,2014.75,1
Bulgaria,Nigeria,2014.9166666666667,3
Canada,Nigeria,2014.0,59
Canada,Nigeria,2014.0833333333333,46
Canada,Nigeria,2014.1666666666667,38
Canada,Nigeria,2014.25,51
Canada,Nigeria,2014.3333333333333,38
Canada,Nigeria,2014.4166666666667,30
Canada,Nigeria,2014.5,41
Canada,Nigeria,2014.5833333333333,49
Canada,Nigeria,2014.6666666666667,48
Canada,Nigeria,2014.75,58
Canada,Nigeria,2014.8333333333333,62
Canada,Nigeria,2014.9166666666667,58
Croatia,Nigeria,2014.0,5
Croatia,Nigeria,2014.0833333333333,3
Croatia,Nigeria,2014.1666666666667,1
Croatia,Nigeria,2014.5833333333333,2
Croatia,Nigeria,2014.6666666666667,6
Croatia,Nigeria,2014.75,4
Croatia,Nigeria,2014.9166666666667,1
Cyprus,Nigeria,2014.0833333333333,2
Cyprus,Nigeria,2014.1666666666667,5
Cyprus,Nigeria,2014.5,2
Cyprus,Nigeria,2014.5833333333333,1
Cyprus,Nigeria,2014.6666666666667,1
Cyprus,Nigeria,2014.75,1
Cyprus,Nigeria,2014.8333333333333,3
Cyprus,Nigeria,2014.9166666666667,2
Czech Rep.,Nigeria,2014.0833333333333,2
Czech Rep.,Nigeria,2014.3333333333333,4
Czech Rep.,Nigeria,2014.5,2
Czech Rep.,Nigeria,2014.6666666666667,1
Czech Rep.,Nigeria,2014.75,1
Czech Rep.,Nigeria,2014.8333333333333,3
Czech Rep.,Nigeria,2014.9166666666667,1
Denmark,Nigeria,2014.0,8
Denmark,Nigeria,2014.0833333333333,5
Denmark,Nigeria,2014.1666666666667,4
Denmark,Nigeria,2014.25,8
Denmark,Nigeria,2014.3333333333333,9
Denmark,Nigeria,2014.4166666666667,15
Denmark,Nigeria,2014.5,10
Denmark,Nigeria,2014.5833333333333,10
Denmark,Nigeria,2014.6666666666667,6
Denmark,Nigeria,2014.75,7
Denmark,Nigeria,2014.8333333333333,7
Denmark,Nigeria,2014.9166666666667,8
Estonia,Nigeria,2014.4166666666667,1
Finland,Nigeria,2014.0,14
Finland,Nigeria,2014.0833333333333,24
Finland,Nigeria,2014.1666666666667,11
Finland,Nigeria,2014.25,18
Finland,Nigeria,2014.3333333333333,12
Finland,Nigeria,2014.4166666666667,9
Finland,Nigeria,2014.5,10
Finland,Nigeria,2014.5833333333333,8
Finland,Nigeria,2014.6666666666667,16
Finland,Nigeria,2014.75,14
Finland,Nigeria,2014.8333333333333,10
Finland,Nigeria,2014.9166666666667,11
France,Nigeria,2014.0,85
France,Nigeria,2014.0833333333333,96
France,Nigeria,2014.1666666666667,146
France,Nigeria,2014.25,127
France,Nigeria,2014.3333333333333,107
France,Nigeria,2014.4166666666667,100
France,Nigeria,2014.5,132
France,Nigeria,2014.5833333333333,78
France,Nigeria,2014.6666666666667,109
France,Nigeria,2014.75,126
France,Nigeria,2014.8333333333333,135
France,Nigeria,2014.9166666666667,134
Germany,Nigeria,2014.0,229
Germany,Nigeria,2014.0833333333333,206
Germany,Nigeria,2014.1666666666667,292
Germany,Nigeria,2014.25,303
Germany,Nigeria,2014.3333333333333,285
Germany,Nigeria,2014.4166666666667,337
Germany,Nigeria,2014.5,481
Germany,Nigeria,2014.5833333333333,445
Germany,Nigeria,2014.6666666666667,365
Germany,Nigeria,2014.75,364
Germany,Nigeria,2014.8333333333333,262
Germany,Nigeria,2014.9166666666667,355
Greece,Nigeria,2014.0,44
Greece,Nigeria,2014.0833333333333,24
Greece,Nigeria,2014.1666666666667,27
Greece,Nigeria,2014.25,28
Greece,Nigeria,2014.3333333333333,33
Greece,Nigeria,2014.4166666666667,37
Greece,Nigeria,2014.5,28
Greece,Nigeria,2014.5833333333333,13
Greece,Nigeria,2014.6666666666667,36
Greece,Nigeria,2014.75,18
Greece,Nigeria,2014.8333333333333,20
Greece,Nigeria,2014.9166666666667,24
Hungary,Nigeria,2014.0,6
Hungary,Nigeria,2014.0833333333333,1
Hungary,Nigeria,2014.1666666666667,4
Hungary,Nigeria,2014.25,13
Hungary,Nigeria,2014.3333333333333,14
Hungary,Nigeria,2014.4166666666667,17
Hungary,Nigeria,2014.5,13
Hungary,Nigeria,2014.5833333333333,32
Hungary,Nigeria,2014.6666666666667,20
Hungary,Nigeria,2014.75,20
Hungary,Nigeria,2014.8333333333333,6
Hungary,Nigeria,2014.9166666666667,28
Ireland,Nigeria,2014.0,13
Ireland,Nigeria,2014.0833333333333,8
Ireland,Nigeria,2014.1666666666667,9
Ireland,Nigeria,2014.25,6
Ireland,Nigeria,2014.3333333333333,9
Ireland,Nigeria,2014.4166666666667,7
Ireland,Nigeria,2014.5,13
Ireland,Nigeria,2014.5833333333333,26
Ireland,Nigeria,2014.6666666666667,15
Ireland,Nigeria,2014.75,11
Ireland,Nigeria,2014.8333333333333,8
Ireland,Nigeria,2014.9166666666667,14
Italy,Nigeria,2014.0,411
Italy,Nigeria,2014.0833333333333,312
Italy,Nigeria,2014.1666666666667,377
Italy,Nigeria,2014.25,576
Italy,Nigeria,2014.3333333333333,902
Italy,Nigeria,2014.4166666666667,796
Italy,Nigeria,2014.5,1045
Italy,Nigeria,2014.5833333333333,849
Italy,Nigeria,2014.6666666666667,1080
Italy,Nigeria,2014.75,1486
Italy,Nigeria,2014.8333333333333,945
Italy,Nigeria,2014.9166666666667,910
Japan,Nigeria,2014.0,2
Japan,Nigeria,2014.0833333333333,4
Japan,Nigeria,2014.1666666666667,11
Japan,Nigeria,2014.25,9
Japan,Nigeria,2014.3333333333333,7
Japan,Nigeria,2014.4166666666667,1
Japan,Nigeria,2014.5,13
Japan,Nigeria,2014.5833333333333,5
Japan,Nigeria,2014.6666666666667,13
Japan,Nigeria,2014.75,8
Japan,Nigeria,2014.8333333333333,7
Japan,Nigeria,2014.9166666666667,6
Latvia,Nigeria,2014.6666666666667,1
Liechtenstein,Nigeria,2014.8333333333333,1
Lithuania,Nigeria,2014.0833333333333,1
Lithuania,Nigeria,2014.1666666666667,1
Lithuania,Nigeria,2014.3333333333333,1
Lithuania,Nigeria,2014.6666666666667,1
Luxembourg,Nigeria,2014.0,7
Luxembourg,Nigeria,2014.0833333333333,1
Luxembourg,Nigeria,2014.1666666666667,1
Luxembourg,Nigeria,2014.25,1
Luxembourg,Nigeria,2014.3333333333333,2
Luxembourg,Nigeria,2014.5833333333333,2
Luxembourg,Nigeria,2014.6666666666667,8
Luxembourg,Nigeria,2014.75,1
Luxembourg,Nigeria,2014.8333333333333,3
Luxembourg,Nigeria,2014.9166666666667,3
Malta,Nigeria,2014.0,6
Malta,Nigeria,2014.0833333333333,2
Malta,Nigeria,2014.1666666666667,3
Malta,Nigeria,2014.3333333333333,3
Malta,Nigeria,2014.4166666666667,29
Malta,Nigeria,2014.5,2
Malta,Nigeria,2014.8333333333333,2
Malta,Nigeria,2014.9166666666667,1
Montenegro,Nigeria,2014.1666666666667,1
Montenegro,Nigeria,2014.4166666666667,1
Montenegro,Nigeria,2014.6666666666667,6
Montenegro,Nigeria,2014.75,11
Montenegro,Nigeria,2014.8333333333333,3
Montenegro,Nigeria,2014.9166666666667,3
Netherlands,Nigeria,2014.0,20
Netherlands,Nigeria,2014.0833333333333,11
Netherlands,Nigeria,2014.1666666666667,10
Netherlands,Nigeria,2014.25,17
Netherlands,Nigeria,2014.3333333333333,14
Netherlands,Nigeria,2014.4166666666667,26
Netherlands,Nigeria,2014.5,22
Netherlands,Nigeria,2014.5833333333333,17
Netherlands,Nigeria,2014.6666666666667,22
Netherlands,Nigeria,2014.75,27
Netherlands,Nigeria,2014.8333333333333,25
Netherlands,Nigeria,2014.9166666666667,12
Norway,Nigeria,2014.0,25
Norway,Nigeria,2014.0833333333333,31
Norway,Nigeria,2014.1666666666667,39
Norway,Nigeria,2014.25,37
Norway,Nigeria,2014.3333333333333,23
Norway,Nigeria,2014.4166666666667,50
Norway,Nigeria,2014.5,29
Norway,Nigeria,2014.5833333333333,27
Norway,Nigeria,2014.6666666666667,21
Norway,Nigeria,2014.75,16
Norway,Nigeria,2014.8333333333333,13
Norway,Nigeria,2014.9166666666667,7
Poland,Nigeria,2014.0,1
Poland,Nigeria,2014.1666666666667,2
Poland,Nigeria,2014.5,1
Poland,Nigeria,2014.8333333333333,1
Portugal,Nigeria,2014.4166666666667,1
Portugal,Nigeria,2014.75,1
Portugal,Nigeria,2014.8333333333333,1
Portugal,Nigeria,2014.9166666666667,2
Rep. of Korea,Nigeria,2014.0,7
Rep. of Korea,Nigeria,2014.0833333333333,11
Rep. of Korea,Nigeria,2014.1666666666667,15
Rep. of Korea,Nigeria,2014.25,23
Rep. of Korea,Nigeria,2014.3333333333333,24
Rep. of Korea,Nigeria,2014.4166666666667,19
Rep. of Korea,Nigeria,2014.5,22
Rep. of Korea,Nigeria,2014.5833333333333,21
Rep. of Korea,Nigeria,2014.6666666666667,14
Rep. of Korea,Nigeria,2014.75,16
Rep. of Korea,Nigeria,2014.8333333333333,20
Rep. of Korea,Nigeria,2014.9166666666667,11
Romania,Nigeria,2014.25,1
Romania,Nigeria,2014.5,1
Romania,Nigeria,2014.5833333333333,5
Romania,Nigeria,2014.6666666666667,1
Romania,Nigeria,2014.9166666666667,1
Serbia and Kosovo: S/RES/1244 (1999),Nigeria,2014.0,13
Serbia and Kosovo: S/RES/1244 (1999),Nigeria,2014.0833333333333,15
Serbia and Kosovo: S/RES/1244 (1999),Nigeria,2014.1666666666667,12
Serbia and Kosovo: S/RES/1244 (1999),Nigeria,2014.25,22
Serbia and Kosovo: S/RES/1244 (1999),Nigeria,2014.3333333333333,21
Serbia and Kosovo: S/RES/1244 (1999),Nigeria,2014.4166666666667,4
Serbia and Kosovo: S/RES/1244 (1999),Nigeria,2014.5,21
Serbia and Kosovo: S/RES/1244 (1999),Nigeria,2014.5833333333333,26
Serbia and Kosovo: S/RES/1244 (1999),Nigeria,2014.6666666666667,6
Serbia and Kosovo: S/RES/1244 (1999),Nigeria,2014.75,20
Serbia and Kosovo: S/RES/1244 (1999),Nigeria,2014.8333333333333,3
Serbia and Kosovo: S/RES/1244 (1999),Nigeria,2014.9166666666667,18
Slovakia,Nigeria,2014.25,1
Slovakia,Nigeria,2014.5,1
Slovenia,Nigeria,2014.0,1
Slovenia,Nigeria,2014.1666666666667,2
Slovenia,Nigeria,2014.4166666666667,1
Slovenia,Nigeria,2014.5,4
Slovenia,Nigeria,2014.6666666666667,5
Slovenia,Nigeria,2014.75,1
Slovenia,Nigeria,2014.9166666666667,2
Spain,Nigeria,2014.0,12
Spain,Nigeria,2014.0833333333333,12
Spain,Nigeria,2014.1666666666667,8
Spain,Nigeria,2014.25,9
Spain,Nigeria,2014.3333333333333,17
Spain,Nigeria,2014.4166666666667,14
Spain,Nigeria,2014.5,18
Spain,Nigeria,2014.5833333333333,9
Spain,Nigeria,2014.6666666666667,20
Spain,Nigeria,2014.75,11
Spain,Nigeria,2014.8333333333333,19
Spain,Nigeria,2014.9166666666667,12
Sweden,Nigeria,2014.0,37
Sweden,Nigeria,2014.0833333333333,28
Sweden,Nigeria,2014.1666666666667,26
Sweden,Nigeria,2014.25,27
Sweden,Nigeria,2014.3333333333333,33
Sweden,Nigeria,2014.4166666666667,37
Sweden,Nigeria,2014.5,34
Sweden,Nigeria,2014.5833333333333,22
Sweden,Nigeria,2014.6666666666667,59
Sweden,Nigeria,2014.75,52
Sweden,Nigeria,2014.8333333333333,45
Sweden,Nigeria,2014.9166666666667,38
Switzerland,Nigeria,2014.0,84
Switzerland,Nigeria,2014.0833333333333,79
Switzerland,Nigeria,2014.1666666666667,68
Switzerland,Nigeria,2014.25,54
Switzerland,Nigeria,2014.3333333333333,56
Switzerland,Nigeria,2014.4166666666667,60
Switzerland,Nigeria,2014.5,79
Switzerland,Nigeria,2014.5833333333333,68
Switzerland,Nigeria,2014.6666666666667,78
Switzerland,Nigeria,2014.75,77
Switzerland,Nigeria,2014.8333333333333,73
Switzerland,Nigeria,2014.9166666666667,72
The former Yugoslav Rep. of Macedonia,Nigeria,2014.1666666666667,1
The former Yugoslav Rep. of Macedonia,Nigeria,2014.3333333333333,1
The former Yugoslav Rep. of Macedonia,Nigeria,2014.75,2
The former Yugoslav Rep. of Macedonia,Nigeria,2014.9166666666667,3
Turkey,Nigeria,2014.0,9
Turkey,Nigeria,2014.0833333333333,3
Turkey,Nigeria,2014.1666666666667,3
Turkey,Nigeria,2014.25,7
Turkey,Nigeria,2014.3333333333333,12
Turkey,Nigeria,2014.4166666666667,1
Turkey,Nigeria,2014.5,3
Turkey,Nigeria,2014.5833333333333,9
Turkey,Nigeria,2014.6666666666667,12
Turkey,Nigeria,2014.75,3
Turkey,Nigeria,2014.8333333333333,7
Turkey,Nigeria,2014.9166666666667,6
United Kingdom of Great Britain and Northern Ireland,Nigeria,2014.0,141
United Kingdom of Great Britain and Northern Ireland,Nigeria,2014.0833333333333,116
United Kingdom of Great Britain and Northern Ireland,Nigeria,2014.1666666666667,170
United Kingdom of Great Britain and Northern Ireland,Nigeria,2014.25,132
United Kingdom of Great Britain and Northern Ireland,Nigeria,2014.3333333333333,85
United Kingdom of Great Britain and Northern Ireland,Nigeria,2014.4166666666667,141
United Kingdom of Great Britain and Northern Ireland,Nigeria,2014.5,153
United Kingdom of Great Britain and Northern Ireland,Nigeria,2014.5833333333333,118
United Kingdom of Great Britain and Northern Ireland,Nigeria,2014.6666666666667,109
United Kingdom of Great Britain and Northern Ireland,Nigeria,2014.75,147
United Kingdom of Great Britain and Northern Ireland,Nigeria,2014.8333333333333,111
United Kingdom of Great Britain and Northern Ireland,Nigeria,2014.9166666666667,96
USA (EOIR),Nigeria,2014.0,25
USA (EOIR),Nigeria,2014.0833333333333,16
USA (EOIR),Nigeria,2014.1666666666667,22
USA (EOIR),Nigeria,2014.25,17
USA (EOIR),Nigeria,2014.3333333333333,11
USA (EOIR),Nigeria,2014.4166666666667,31
USA (EOIR),Nigeria,2014.5,16
USA (EOIR),Nigeria,2014.5833333333333,17
USA (EOIR),Nigeria,2014.6666666666667,22
USA (EOIR),Nigeria,2014.75,11
USA (EOIR),Nigeria,2014.8333333333333,8
USA (EOIR),Nigeria,2014.9166666666667,21
USA (INS/DHS),Nigeria,2014.0,16
USA (INS/DHS),Nigeria,2014.0833333333333,15
USA (INS/DHS),Nigeria,2014.1666666666667,21
USA (INS/DHS),Nigeria,2014.25,18
USA (INS/DHS),Nigeria,2014.3333333333333,18
USA (INS/DHS),Nigeria,2014.4166666666667,40
USA (INS/DHS),Nigeria,2014.5,32
USA (INS/DHS),Nigeria,2014.5833333333333,35
USA (INS/DHS),Nigeria,2014.6666666666667,27
USA (INS/DHS),Nigeria,2014.75,38
USA (INS/DHS),Nigeria,2014.8333333333333,35
USA (INS/DHS),Nigeria,2014.9166666666667,36
Australia,Nigeria,2015.0,2
Australia,Nigeria,2015.0833333333333,6
Australia,Nigeria,2015.1666666666667,8
Australia,Nigeria,2015.25,10
Australia,Nigeria,2015.3333333333333,11
Australia,Nigeria,2015.4166666666667,5
Australia,Nigeria,2015.5,9
Australia,Nigeria,2015.5833333333333,2
Australia,Nigeria,2015.6666666666667,5
Australia,Nigeria,2015.75,4
Australia,Nigeria,2015.8333333333333,10
Australia,Nigeria,2015.9166666666667,9
Austria,Nigeria,2015.0,49
Austria,Nigeria,2015.0833333333333,69
Austria,Nigeria,2015.1666666666667,66
Austria,Nigeria,2015.25,78
Austria,Nigeria,2015.3333333333333,99
Austria,Nigeria,2015.4166666666667,108
Austria,Nigeria,2015.5,100
Austria,Nigeria,2015.5833333333333,141
Austria,Nigeria,2015.6666666666667,166
Austria,Nigeria,2015.75,135
Austria,Nigeria,2015.8333333333333,122
Austria,Nigeria,2015.9166666666667,112
Belgium,Nigeria,2015.0,12
Belgium,Nigeria,2015.0833333333333,5
Belgium,Nigeria,2015.1666666666667,27
