Country of residence,Origin,YearMonth,Values
USA (EOIR),Guinea,1999.9166666666667,2
Australia,Guinea,2000.75,3
Austria,Guinea,2000.0,1
Austria,Guinea,2000.1666666666667,2
Austria,Guinea,2000.25,1
Austria,Guinea,2000.3333333333333,7
Austria,Guinea,2000.4166666666667,5
Austria,Guinea,2000.5,2
Austria,Guinea,2000.5833333333333,1
Austria,Guinea,2000.75,3
Austria,Guinea,2000.8333333333333,1
Austria,Guinea,2000.9166666666667,2
Belgium,Guinea,2000.0,30
Belgium,Guinea,2000.0833333333333,28
Belgium,Guinea,2000.1666666666667,60
Belgium,Guinea,2000.25,32
Belgium,Guinea,2000.3333333333333,28
Belgium,Guinea,2000.4166666666667,22
Belgium,Guinea,2000.5,28
Belgium,Guinea,2000.5833333333333,25
Belgium,Guinea,2000.6666666666667,37
Belgium,Guinea,2000.75,61
Belgium,Guinea,2000.8333333333333,70
Belgium,Guinea,2000.9166666666667,67
Bulgaria,Guinea,2000.0833333333333,1
Canada,Guinea,2000.0,20
Canada,Guinea,2000.0833333333333,25
Canada,Guinea,2000.1666666666667,27
Canada,Guinea,2000.25,10
Canada,Guinea,2000.3333333333333,27
Canada,Guinea,2000.4166666666667,16
Canada,Guinea,2000.5,16
Canada,Guinea,2000.5833333333333,26
Canada,Guinea,2000.6666666666667,31
Canada,Guinea,2000.75,24
Canada,Guinea,2000.8333333333333,37
Canada,Guinea,2000.9166666666667,42
Czech Rep.,Guinea,2000.75,1
Czech Rep.,Guinea,2000.9166666666667,1
Denmark,Guinea,2000.0833333333333,1
Denmark,Guinea,2000.6666666666667,1
France,Guinea,2000.0,37
France,Guinea,2000.0833333333333,34
France,Guinea,2000.1666666666667,64
France,Guinea,2000.25,40
France,Guinea,2000.3333333333333,50
France,Guinea,2000.4166666666667,46
France,Guinea,2000.5,41
France,Guinea,2000.5833333333333,43
France,Guinea,2000.6666666666667,36
France,Guinea,2000.75,42
France,Guinea,2000.8333333333333,45
France,Guinea,2000.9166666666667,57
Germany,Guinea,2000.0,14
Germany,Guinea,2000.0833333333333,11
Germany,Guinea,2000.1666666666667,22
Germany,Guinea,2000.25,16
Germany,Guinea,2000.3333333333333,13
Germany,Guinea,2000.4166666666667,9
Germany,Guinea,2000.5,9
Germany,Guinea,2000.5833333333333,9
Germany,Guinea,2000.6666666666667,22
Germany,Guinea,2000.75,34
Germany,Guinea,2000.8333333333333,17
Germany,Guinea,2000.9166666666667,20
Hungary,Guinea,2000.0833333333333,1
Hungary,Guinea,2000.75,1
Ireland,Guinea,2000.0,1
Ireland,Guinea,2000.75,1
Ireland,Guinea,2000.8333333333333,2
Luxembourg,Guinea,2000.0,1
Luxembourg,Guinea,2000.5833333333333,1
Netherlands,Guinea,2000.0,117
Netherlands,Guinea,2000.0833333333333,110
Netherlands,Guinea,2000.1666666666667,111
Netherlands,Guinea,2000.25,103
Netherlands,Guinea,2000.3333333333333,59
Netherlands,Guinea,2000.4166666666667,56
Netherlands,Guinea,2000.5,82
Netherlands,Guinea,2000.5833333333333,114
Netherlands,Guinea,2000.6666666666667,97
Netherlands,Guinea,2000.75,204
Netherlands,Guinea,2000.8333333333333,179
Netherlands,Guinea,2000.9166666666667,162
Portugal,Guinea,2000.0,1
Portugal,Guinea,2000.25,2
Portugal,Guinea,2000.4166666666667,1
Portugal,Guinea,2000.5,3
Portugal,Guinea,2000.9166666666667,1
Romania,Guinea,2000.4166666666667,2
Romania,Guinea,2000.75,1
Romania,Guinea,2000.9166666666667,1
Spain,Guinea,2000.0,2
Spain,Guinea,2000.1666666666667,2
Spain,Guinea,2000.25,1
Spain,Guinea,2000.5,1
Spain,Guinea,2000.6666666666667,1
Spain,Guinea,2000.75,3
Spain,Guinea,2000.8333333333333,7
Spain,Guinea,2000.9166666666667,1
Sweden,Guinea,2000.0,1
Sweden,Guinea,2000.0833333333333,1
Sweden,Guinea,2000.25,1
Sweden,Guinea,2000.5833333333333,1
Sweden,Guinea,2000.8333333333333,2
Sweden,Guinea,2000.9166666666667,1
Switzerland,Guinea,2000.0,19
Switzerland,Guinea,2000.0833333333333,38
Switzerland,Guinea,2000.1666666666667,56
Switzerland,Guinea,2000.25,19
Switzerland,Guinea,2000.3333333333333,44
Switzerland,Guinea,2000.4166666666667,24
Switzerland,Guinea,2000.5,22
Switzerland,Guinea,2000.5833333333333,29
Switzerland,Guinea,2000.6666666666667,27
Switzerland,Guinea,2000.75,43
Switzerland,Guinea,2000.8333333333333,59
Switzerland,Guinea,2000.9166666666667,31
USA (EOIR),Guinea,2000.0,2
USA (EOIR),Guinea,2000.0833333333333,3
USA (EOIR),Guinea,2000.1666666666667,3
USA (EOIR),Guinea,2000.25,6
USA (EOIR),Guinea,2000.3333333333333,6
USA (EOIR),Guinea,2000.5,3
USA (EOIR),Guinea,2000.5833333333333,2
USA (EOIR),Guinea,2000.6666666666667,2
USA (EOIR),Guinea,2000.75,2
USA (EOIR),Guinea,2000.8333333333333,8
USA (EOIR),Guinea,2000.9166666666667,8
USA (INS/DHS),Guinea,2000.0,10
USA (INS/DHS),Guinea,2000.0833333333333,20
USA (INS/DHS),Guinea,2000.1666666666667,15
USA (INS/DHS),Guinea,2000.25,22
USA (INS/DHS),Guinea,2000.3333333333333,21
USA (INS/DHS),Guinea,2000.4166666666667,23
USA (INS/DHS),Guinea,2000.5,30
USA (INS/DHS),Guinea,2000.5833333333333,58
USA (INS/DHS),Guinea,2000.6666666666667,47
USA (INS/DHS),Guinea,2000.75,37
USA (INS/DHS),Guinea,2000.8333333333333,38
USA (INS/DHS),Guinea,2000.9166666666667,23
Australia,Guinea,2001.4166666666667,1
Austria,Guinea,2001.0,3
Austria,Guinea,2001.0833333333333,1
Austria,Guinea,2001.1666666666667,6
Austria,Guinea,2001.25,4
Austria,Guinea,2001.3333333333333,2
Austria,Guinea,2001.4166666666667,5
Austria,Guinea,2001.5,7
Austria,Guinea,2001.5833333333333,5
Austria,Guinea,2001.6666666666667,1
Austria,Guinea,2001.75,3
Austria,Guinea,2001.8333333333333,9
Austria,Guinea,2001.9166666666667,5
Belgium,Guinea,2001.0,21
Belgium,Guinea,2001.0833333333333,23
Belgium,Guinea,2001.1666666666667,31
Belgium,Guinea,2001.25,26
Belgium,Guinea,2001.3333333333333,52
Belgium,Guinea,2001.4166666666667,45
Belgium,Guinea,2001.5,50
Belgium,Guinea,2001.5833333333333,52
Belgium,Guinea,2001.6666666666667,40
Belgium,Guinea,2001.75,67
Belgium,Guinea,2001.8333333333333,42
Belgium,Guinea,2001.9166666666667,45
Canada,Guinea,2001.0,30
Canada,Guinea,2001.0833333333333,24
Canada,Guinea,2001.1666666666667,32
Canada,Guinea,2001.25,20
Canada,Guinea,2001.3333333333333,18
Canada,Guinea,2001.4166666666667,19
Canada,Guinea,2001.5,24
Canada,Guinea,2001.5833333333333,48
Canada,Guinea,2001.6666666666667,40
Canada,Guinea,2001.75,42
Canada,Guinea,2001.8333333333333,35
Canada,Guinea,2001.9166666666667,28
Cyprus,Guinea,2001.75,1
Czech Rep.,Guinea,2001.0,1
Czech Rep.,Guinea,2001.0833333333333,1
Czech Rep.,Guinea,2001.1666666666667,3
Czech Rep.,Guinea,2001.25,9
Czech Rep.,Guinea,2001.5833333333333,1
Czech Rep.,Guinea,2001.6666666666667,1
Czech Rep.,Guinea,2001.75,1
Czech Rep.,Guinea,2001.8333333333333,2
Denmark,Guinea,2001.1666666666667,2
Denmark,Guinea,2001.25,2
Denmark,Guinea,2001.3333333333333,1
Denmark,Guinea,2001.4166666666667,1
Denmark,Guinea,2001.6666666666667,1
Denmark,Guinea,2001.75,1
Finland,Guinea,2001.75,1
France,Guinea,2001.0,54
France,Guinea,2001.0833333333333,81
France,Guinea,2001.1666666666667,75
France,Guinea,2001.25,64
France,Guinea,2001.3333333333333,50
France,Guinea,2001.4166666666667,65
France,Guinea,2001.5,59
France,Guinea,2001.5833333333333,49
France,Guinea,2001.6666666666667,66
France,Guinea,2001.75,72
France,Guinea,2001.8333333333333,51
France,Guinea,2001.9166666666667,57
Germany,Guinea,2001.0,29
Germany,Guinea,2001.0833333333333,40
Germany,Guinea,2001.1666666666667,32
Germany,Guinea,2001.25,40
Germany,Guinea,2001.3333333333333,37
Germany,Guinea,2001.4166666666667,42
Germany,Guinea,2001.5,42
Germany,Guinea,2001.5833333333333,44
Germany,Guinea,2001.6666666666667,25
Germany,Guinea,2001.75,47
Germany,Guinea,2001.8333333333333,41
Germany,Guinea,2001.9166666666667,31
Hungary,Guinea,2001.3333333333333,1
Hungary,Guinea,2001.4166666666667,1
Ireland,Guinea,2001.0,1
Ireland,Guinea,2001.1666666666667,1
Ireland,Guinea,2001.25,1
Ireland,Guinea,2001.3333333333333,1
Ireland,Guinea,2001.5833333333333,2
Ireland,Guinea,2001.6666666666667,1
Ireland,Guinea,2001.75,1
Luxembourg,Guinea,2001.3333333333333,1
Luxembourg,Guinea,2001.4166666666667,1
Luxembourg,Guinea,2001.5,1
Luxembourg,Guinea,2001.5833333333333,1
Netherlands,Guinea,2001.0,161
Netherlands,Guinea,2001.0833333333333,140
Netherlands,Guinea,2001.1666666666667,139
Netherlands,Guinea,2001.25,157
Netherlands,Guinea,2001.3333333333333,117
Netherlands,Guinea,2001.4166666666667,121
Netherlands,Guinea,2001.5,121
Netherlands,Guinea,2001.5833333333333,119
Netherlands,Guinea,2001.6666666666667,106
